0;1.82;0.04;22.0;-10.0;28.202616899855233;28.525048641501034;35;37
1;-3.23;11.45;-23.0;26.0;27.65858094696834;26.401278378139196;35;38
2;4.33;20.05;22.5;30.0;27.851052044761257;21.941000432979347;35;36
3;8.41;18.5;24.0;29.0;26.543208170829686;23.099567095510686;35;38
4;13.06;21.15;27.0;30.0;24.426551127819906;21.376330367956047;35;37
5;13.79;20.93;26.0;30.0;25.022907504924362;21.698043690618746;35;38
6;16.99;19.97;28.0;29.0;23.312440884643543;21.878050644424427;37;38
7;18.82;22.24;27.0;30.0;21.403448320305774;20.124671425889172;36;38
8;20.29;20.4;29.0;30.0;20.90707774893469;21.791282660733852;36;37
9;15.13;23.31;29.0;30.0;25.391201231922842;18.39276760033683;38;37
10;16.41;22.83;28.5;30.0;23.659710480054482;19.95998747494597;36;39
11;18.28;26.46;29.0;31.0;22.696290445797526;15.632926789312357;36;39
12;21.81;23.35;28.0;30.5;19.339438978419206;18.81189783089415;36;37
13;22.75;23.96;30.0;30.0;19.450128534279663;18.64774517200404;37;39
14;20.44;26.27;29.0;31.5;20.343215085133423;16.67204546538906;37;38
15;17.98;28.99;29.0;31.0;23.36449443065268;10.706535387323015;38;38
16;18.67;25.71;28.5;31.0;22.177941743994186;16.952459998478098;37;37
17;23.64;26.78;29.0;31.0;17.52342432288849;14.170800965365368;37;37
18;24.49;24.61;31.0;30.0;17.770478327833498;17.373482667559777;38;39
19;25.14;23.34;30.0;31.0;15.509364912851849;19.883269348877214;37;37
20;23.44;24.27;30.0;31.0;18.368081010274317;18.55147163973791;37;37
21;24.1;24.99;31.0;30.0;18.820467581864165;16.104344134425343;37;37
22;19.29;23.12;29.0;30.0;22.79442695046313;18.439240765280985;36;37
23;23.72;23.58;30.0;30.5;18.392433226737563;18.11031750135817;38;37
24;24.54;20.96;30.0;30.0;17.28838916729954;21.197603638147402;37;37
25;21.99;25.44;30.0;31.0;19.91054745605956;16.787090277948707;38;37
26;25.61;23.32;30.0;31.0;14.822209686817956;19.207748436503433;37;37
27;23.66;26.08;29.0;30.0;17.87580487698386;16.22570799687952;38;37
28;20.8;24.69;30.0;30.0;21.200943375236864;17.01980904710743;38;38
29;20.91;22.12;30.0;31.0;21.388826522275597;20.813111252285182;39;37
30;24.72;25.66;30.0;31.0;16.296060873720375;16.76676474457729;38;38
31;23.67;22.35;30.0;30.0;18.50732557664667;18.64691663519736;38;38
32;22.42;21.07;30.0;30.0;19.0416280816531;21.398717251274665;37;37
33;25.24;23.21;30.0;30.0;15.804505686670492;19.281750439210647;39;39
34;23.81;24.38;30.5;30.0;18.086843284553556;17.698463210120813;38;39
35;21.11;22.06;29.0;30.0;20.271109984408845;20.068791692575815;37;37
36;23.85;22.37;30.0;30.5;18.02352629204396;19.565610136154714;36;37
37;22.6;24.91;29.0;31.0;19.022092419079453;17.61992905774595;36;37
38;22.04;23.78;30.0;30.0;19.575454017723317;18.425840550704873;37;37
39;21.68;21.75;29.0;30.5;20.20785985699624;21.50924219957551;37;38
40;19.32;22.89;29.0;30.5;22.064396660683926;19.82215679485963;37;38
41;24.1;21.14;29.0;29.5;16.658631396366268;21.012862727386768;37;37
42;22.52;22.73;30.0;30.5;19.4296062749609;19.013077078684557;38;36
43;21.77;24.36;30.0;30.0;20.507488876017952;17.58608540864055;37;37
44;22.49;24.89;31.0;31.0;19.492303609373625;16.776707066644516;37;38
45;23.54;22.1;31.0;29.5;18.602913750270414;19.504614838545262;36;37
46;21.59;22.55;29.0;30.5;19.560212166538484;20.48725213394905;37;36
47;22.87;24.79;30.0;32.0;19.173239162958357;19.018041434385403;36;38
48;20.82;28.47;30.0;30.0;21.22516431031807;10.994048389924433;38;37
49;21.18;24.51;30.0;30.0;21.360889494588;17.018516386571424;38;37
