0;-0.85;3.02;-11.0;21.5;27.8820282619468;27.319948755442425;36;35
1;3.68;-0.13;22.5;-1.5;28.126101756197926;27.842648940070337;36;37
2;7.57;3.31;25.0;22.0;26.817626666056785;27.901503543716068;36;36
3;8.84;8.01;25.0;25.0;26.7849659324032;26.890330976021843;36;36
4;6.01;11.96;24.5;25.0;27.618289230146026;24.327317977944055;36;35
5;6.31;15.63;25.0;27.0;27.590467556748656;23.49197948236802;38;37
6;5.41;14.93;25.0;29.0;28.118710852384392;24.549645618623497;36;37
7;11.77;13.06;25.5;27.0;25.179299037105856;25.475800281836094;36;38
8;11.95;5.95;27.0;25.0;25.56222799366284;27.67358849155635;37;35
9;10.47;15.54;25.5;26.5;26.37288569724595;23.919623742860168;38;38
10;12.71;17.52;27.0;27.0;26.00280561785593;22.60242464869643;35;36
11;13.13;19.11;27.0;28.0;25.444313706602504;22.292552568066316;36;37
12;12.28;22.13;27.0;29.0;25.071130808162604;19.11735075788484;36;35
13;14.75;22.04;27.0;30.0;24.87664567420616;20.40339187488198;38;38
14;16.77;23.01;29.0;29.0;23.678198833526167;17.959117461612642;36;36
15;13.26;21.33;28.0;29.0;25.470225754790633;19.486946913254524;36;36
16;14.76;23.42;28.0;30.0;24.659326835905315;18.719604696680967;36;37
17;20.38;23.0;29.0;30.0;20.127980524632864;19.243180610283737;37;37
18;19.99;25.83;29.0;31.0;20.90669509989563;16.74458419907762;37;36
19;21.55;24.12;30.0;30.0;20.94677779516458;17.77148277437761;38;38
20;16.89;23.9;27.0;29.5;23.10623076142017;18.229371903606555;36;38
21;24.16;22.68;30.0;30.0;17.936956263535905;19.230642214965155;38;37
22;25.78;22.94;30.0;30.0;15.420492858530817;19.76047570277598;37;37
23;21.18;25.26;30.0;30.0;21.39643895605061;16.765810448648164;38;37
24;23.62;22.8;30.0;30.0;18.9397888055807;18.982096828327474;37;37
25;23.64;24.88;31.0;30.0;19.630853267242358;17.234430654941864;39;38
26;25.09;26.42;30.0;31.0;16.51671577523813;14.618604584569622;37;38
27;24.77;22.81;30.5;30.0;17.080898688300916;19.055022959839228;37;39
28;23.72;23.39;30.0;30.0;17.99448804495421;18.703954127403115;36;39
29;24.16;24.84;31.0;30.0;17.735117704712305;16.567872524859673;37;38
30;21.19;24.63;31.0;30.0;21.44187258613389;17.862617389397332;38;37
31;24.0;25.95;30.5;30.0;18.561249957909624;14.180532430060586;37;37
32;23.85;24.12;30.0;29.0;17.779412251252854;17.185040005772464;37;37
33;23.43;25.48;30.5;31.0;19.19961197524575;16.138450978950864;37;39
34;23.1;25.43;30.0;30.0;19.052821313390833;15.985152485978983;38;36
35;25.65;22.71;30.0;30.0;16.052647756678645;19.51886011016012;39;37
36;24.12;25.32;30.0;31.0;17.927788486034746;16.175833827039643;37;36
37;27.66;22.77;31.0;29.0;13.155394330843908;18.329678120468998;37;37
38;28.04;23.68;32.0;30.0;14.410357386269087;17.96434245943892;38;36
39;28.4;23.68;31.0;30.0;11.928118040998756;18.592407052342633;38;37
40;27.15;22.59;31.0;30.0;14.082169577163883;19.171382318445378;37;39
41;26.51;24.62;30.0;30.0;13.874793692159896;17.632231849655334;38;37
42;26.66;24.17;31.0;31.0;14.87025218347019;18.532703526469092;37;37
43;25.87;22.52;30.5;30.0;16.241708653956334;19.872835731218633;38;37
44;27.87;21.98;32.0;30.0;13.615913483861448;19.94792219756233;37;36
45;24.58;23.8;30.5;29.0;17.335616516293847;18.26855221411921;37;38
46;23.8;24.75;30.0;31.0;18.17360723686962;17.183931447721736;38;36
47;23.97;23.04;31.0;31.0;18.957032995698455;19.69869031179484;37;36
48;26.37;20.43;31.0;29.0;15.749066639010707;20.823186595715843;38;37
49;25.84;24.81;31.0;30.0;16.10510478078302;17.36876218963228;38;38
